    Customer ID,Transaction ID,Category,Merchant,Amount,Date,Payment Method
cust_19,t_50,insurance,travel insurance,2126.99,30/09/2022,credit card
cust_19,t_51,health,pharmacy,657.03,"Apr 12, 2023",cash
cust_19,t_52,cash Withdrawals,miscellaneous,688.91,"Sep 22, 2022",cash
cust_19,t_53,transfers,miscellaneous,3063.77,04/06/2023,debit card
cust_19,t_54,cash Withdrawals,miscellaneous,1263.06,"May 04, 2023",debit card
cust_19,t_55,loan EMI Payment,two wheeler loan,191.41,02/09/2023,debit card
cust_19,t_56,transport,ola,4484.69,2023-01-31,credit card
cust_19,t_57,utilities,gas,302.43,2023-04-07,credit card
cust_19,t_58,cash Withdrawals,miscellaneous,1018.87,15/07/2023,upi
cust_19,t_59,loan EMI Payment,gold loan,538.91,"Jan 06, 2025",credit card
cust_19,t_60,utilities,gas,4045.0,2023-10-06,credit card
cust_19,t_61,cash Withdrawals,miscellaneous,2345.34,"Nov 05, 2024",upi
cust_19,t_62,insurance,health insurance,2643.44,"May 18, 2024",debit card
cust_19,t_63,transfers,miscellaneous,188.98,"Dec 24, 2022",upi
cust_19,t_64,groceries,local store,2915.2,03/10/2022,credit card
cust_19,t_65,insurance,travel insurance,3828.54,2025-01-08,cash
cust_19,t_66,health,yoga,3881.73,07/07/2024,upi
cust_19,t_67,health,spa,3916.76,2022-12-22,upi
cust_19,t_68,food and dining,zomato,3282.76,"Nov 29, 2024",credit card
cust_19,t_69,loan EMI Payment,home loan,220.64,15/11/2022,upi
cust_19,t_70,transport,auto,1775.53,"Dec 16, 2024",debit card
cust_19,t_71,transfers,miscellaneous,989.09,2023-06-19,cash
cust_19,t_72,utilities,electricity,794.4,2023-11-12,upi
cust_19,t_73,entertainment,netflix,3887.8,12/07/2023,cash
cust_19,t_74,transport,uber,3019.47,2022-05-06,credit card
cust_19,t_75,loan EMI Payment,home loan,2924.36,"Apr 06, 2022",upi
cust_19,t_76,transfers,miscellaneous,2679.38,"Nov 22, 2024",debit card
cust_19,t_77,insurance,travel insurance,3343.88,"Mar 19, 2022",cash
cust_19,t_78,loan EMI Payment,gold loan,1004.7,26/07/2022,credit card
cust_19,t_79,salary,miscellaneous,68261.91,22/01/2024,cash
cust_19,t_80,others,others,2518.24,"Jul 06, 2023",debit card
cust_19,t_81,transfers,miscellaneous,2481.46,"Dec 22, 2022",cash
cust_19,t_82,groceries,local store,1979.92,"Jul 09, 2022",credit card
cust_19,t_83,others,others,2170.17,"Jun 18, 2022",debit card
cust_19,t_84,food and dining,restaurants,2982.35,"Feb 20, 2023",debit card
cust_19,t_85,cash Withdrawals,miscellaneous,1258.01,05/12/2023,credit card
cust_19,t_86,food and dining,cafes,4861.12,2025-02-07,credit card
cust_19,t_87,cash Withdrawals,miscellaneous,722.11,22/12/2022,debit card
cust_19,t_88,others,others,1087.97,06/03/2024,credit card
cust_20,t_1,transport,flight,3512.8,09/10/2024,credit card
cust_20,t_2,utilities,gas,4767.11,"Jun 10, 2023",cash
cust_20,t_3,loan EMI Payment,consumer durable loan,870.76,"Sep 22, 2024",debit card
cust_20,t_4,transport,uber,2752.34,"Aug 14, 2023",upi
cust_20,t_5,health,yoga,3411.03,2022-10-14,cash
cust_20,t_6,transfers,miscellaneous,1249.65,"Feb 17, 2024",credit card
cust_20,t_7,cash Withdrawals,miscellaneous,4996.41,"Jul 03, 2024",credit card
cust_20,t_8,insurance,health insurance,1534.76,"Feb 02, 2024",cash
cust_20,t_9,cash Withdrawals,miscellaneous,2441.93,"Jan 08, 2025",credit card
cust_20,t_10,cash Withdrawals,miscellaneous,694.43,"Oct 07, 2024",upi
cust_20,t_11,cash Withdrawals,miscellaneous,1152.64,2025-01-28,credit card
cust_20,t_12,salary,miscellaneous,76843.57,06/11/2022,credit card
cust_20,t_13,shopping,amazon,1366.59,"Jun 26, 2023",upi
cust_20,t_14,groceries,grofers,3228.61,"Jul 30, 2023",credit card
cust_20,t_15,entertainment,hotstar,4193.82,"Feb 25, 2024",credit card
cust_20,t_16,groceries,grofers,2345.54,"Aug 13, 2024",upi
cust_20,t_17,salary,miscellaneous,90283.61,"Apr 11, 2024",credit card
cust_20,t_18,groceries,bigbasket,3841.5,18/04/2022,credit card
cust_20,t_19,shopping,snapdeal,4128.57,18/03/2022,debit card
cust_20,t_20,entertainment,spotify,3536.05,"Jan 23, 2024",debit card
cust_20,t_21,entertainment,bookmyshow,4771.85,23/03/2024,debit card
cust_20,t_22,entertainment,prime,1189.8,2024-06-20,debit card
cust_20,t_23,food and dining,restaurants,3636.67,2025-02-07,upi
cust_20,t_24,transport,ola,2978.9,"Jun 10, 2024",cash
cust_20,t_25,shopping,snapdeal,3405.9,26/04/2024,debit card
cust_20,t_26,food and dining,cafes,1429.14,2024-01-30,debit card
cust_20,t_27,transport,metro,769.95,01/12/2023,upi
cust_20,t_28,transfers,miscellaneous,4511.05,22/11/2023,upi
cust_20,t_29,loan EMI Payment,two wheeler loan,3127.95,2024-05-22,upi
cust_20,t_30,insurance,vehicle insurance,3939.99,25/06/2023,credit card
cust_20,t_31,shopping,flipkart,983.41,"Aug 13, 2023",credit card
cust_20,t_32,transfers,miscellaneous,1059.84,2023-08-09,upi
cust_20,t_33,transport,ola,3130.51,17/12/2023,credit card
cust_20,t_34,entertainment,netflix,3965.61,23/02/2022,debit card
cust_20,t_35,utilities,telephone,433.91,2024-11-16,credit card
cust_20,t_36,insurance,life insurance,1592.31,26/07/2022,debit card
cust_20,t_37,insurance,health insurance,1930.32,"Jan 08, 2024",credit card
cust_20,t_38,salary,miscellaneous,44980.27,2024-01-31,debit card
cust_20,t_39,utilities,telephone,2951.05,"Apr 23, 2022",debit card
cust_20,t_40,shopping,snapdeal,2726.81,"Feb 08, 2025",debit card
cust_20,t_41,shopping,club factory,1109.5,27/09/2023,upi
cust_20,t_42,transport,ola,3362.45,2022-05-18,upi
cust_20,t_43,loan EMI Payment,two wheeler loan,3395.33,23/08/2023,credit card
cust_20,t_44,groceries,grofers,4194.85,15/03/2023,credit card
cust_20,t_45,others,others,3956.54,21/04/2023,cash
cust_20,t_46,others,others,4254.93,2022-03-05,upi
cust_20,t_47,groceries,reliance fresh,4827.33,17/11/2023,credit card
cust_20,t_48,entertainment,prime,655.94,01/09/2023,upi
cust_20,t_49,transport,ola,2229.22,"Dec 07, 2024",debit card
cust_20,t_50,health,pharmacy,388.64,"Nov 24, 2022",debit card
cust_20,t_51,shopping,jabong,4930.3,"Nov 26, 2022",debit card
cust_20,t_52,others,others,2594.07,04/03/2023,debit card
cust_20,t_53,entertainment,hotstar,2450.07,01/05/2023,debit card
cust_20,t_54,shopping,myntra,3213.76,13/07/2024,credit card
cust_20,t_55,transfers,miscellaneous,2258.47,2023-03-19,upi
cust_20,t_56,transfers,miscellaneous,1532.31,"Jan 15, 2024",credit card
cust_20,t_57,entertainment,bookmyshow,3136.99,12/10/2023,credit card
cust_20,t_58,transfers,miscellaneous,2679.91,2024-10-29,debit card
cust_20,t_59,transfers,miscellaneous,2088.86,31/10/2022,upi
cust_20,t_60,utilities,water,384.56,08/06/2023,upi
cust_20,t_61,food and dining,restaurants,3679.03,2023-10-12,debit card
cust_20,t_62,insurance,life insurance,709.59,"Aug 24, 2024",debit card
cust_20,t_63,transport,uber,579.56,"Oct 13, 2023",credit card
cust_20,t_64,salary,miscellaneous,95876.58,14/10/2023,cash
cust_20,t_65,food and dining,starbucks,2284.9,01/05/2022,debit card
cust_20,t_66,groceries,d-mart,467.59,"Mar 03, 2023",debit card
cust_20,t_67,health,pharmacy,544.85,2022-08-24,cash
cust_20,t_68,cash Withdrawals,miscellaneous,1561.96,"Nov 13, 2022",cash
cust_20,t_69,loan EMI Payment,car loan,340.43,"May 16, 2024",credit card
cust_20,t_70,entertainment,youtube,2595.5,"Mar 31, 2024",cash
cust_20,t_71,groceries,more,2556.64,30/12/2022,credit card
cust_20,t_72,entertainment,hotstar,4482.84,"May 12, 2022",upi
cust_20,t_73,utilities,broadband,1210.35,03/01/2023,debit card
cust_20,t_74,insurance,life insurance,2369.73,"Jun 24, 2022",upi
cust_20,t_75,food and dining,swiggy,3769.71,2024-10-28,debit card
cust_20,t_76,transfers,miscellaneous,728.0,2022-03-24,debit card
cust_20,t_77,entertainment,netflix,4121.3,25/07/2023,credit card
cust_20,t_78,groceries,reliance fresh,2466.09,2023-07-12,debit card
cust_20,t_79,insurance,life insurance,3546.72,12/04/2024,cash
cust_20,t_80,loan EMI Payment,home loan,1628.38,2023-04-14,credit card
cust_20,t_81,loan EMI Payment,home loan,166.98,"Oct 27, 2023",credit card
cust_20,t_82,health,gym,1665.6,"Nov 05, 2022",credit card
cust_20,t_83,entertainment,tiktok,3300.33,2023-01-18,credit card
cust_20,t_84,transport,train,1650.93,2024-07-25,cash
cust_20,t_85,health,spa,4470.37,"Sep 21, 2022",debit card
cust_20,t_86,food and dining,restaurants,4900.34,"Mar 25, 2024",credit card
cust_20,t_87,transport,auto,755.03,01/07/2024,credit card
cust_20,t_88,utilities,gas,2746.99,2023-04-22,upi
cust_21,t_1,insurance,health insurance,3410.17,14/10/2023,credit card
cust_21,t_2,loan EMI Payment,car loan,340.09,"Jul 21, 2023",cash
cust_21,t_3,insurance,vehicle insurance,1237.71,2024-06-08,upi
cust_21,t_4,health,spa,2652.5,"Sep 14, 2024",debit card
cust_21,t_5,loan EMI Payment,gold loan,2394.07,2024-08-01,debit card
cust_21,t_6,entertainment,gaana,1531.5,"Feb 05, 2024",debit card
cust_21,t_7,transfers,miscellaneous,3099.46,24/12/2024,debit card
cust_21,t_8,utilities,telephone,4617.74,"Jun 27, 2022",upi
cust_21,t_9,transfers,miscellaneous,593.63,"Nov 14, 2024",credit card
cust_21,t_10,cash Withdrawals,miscellaneous,2381.89,"May 07, 2024",debit card
cust_21,t_11,salary,miscellaneous,46866.13,09/12/2024,credit card
cust_21,t_12,entertainment,netflix,4109.35,2023-06-19,cash
cust_21,t_13,health,yoga,510.53,18/04/2024,credit card
cust_21,t_14,others,others,354.34,2024-08-01,cash
cust_21,t_15,insurance,travel insurance,2627.46,2023-08-29,cash
cust_21,t_16,transfers,miscellaneous,1273.06,"Jun 22, 2022",upi
cust_21,t_17,cash Withdrawals,miscellaneous,4437.13,23/09/2022,cash
cust_21,t_18,salary,miscellaneous,74539.26,02/09/2023,cash
cust_21,t_19,shopping,myntra,3064.81,2022-05-25,debit card
cust_21,t_20,insurance,health insurance,4426.41,2022-06-26,upi
cust_21,t_21,loan EMI Payment,consumer durable loan,3580.96,2024-12-24,debit card
cust_21,t_22,groceries,reliance fresh,2498.37,2024-07-10,cash
cust_21,t_23,others,others,3464.28,"Mar 27, 2023",credit card
cust_21,t_24,loan EMI Payment,personal loan,4615.72,"Dec 31, 2022",upi
cust_21,t_25,entertainment,tiktok,1416.58,2024-05-10,credit card
cust_21,t_26,transport,auto,1739.07,"Sep 12, 2023",cash
cust_21,t_27,transfers,miscellaneous,3905.59,22/05/2024,credit card
cust_21,t_28,salary,miscellaneous,42073.92,04/05/2023,debit card
cust_21,t_29,transport,auto,3055.26,10/08/2022,credit card
cust_21,t_30,groceries,more,1960.49,25/09/2023,credit card
cust_21,t_31,cash Withdrawals,miscellaneous,1856.41,20/08/2024,cash
cust_21,t_32,loan EMI Payment,home loan,60.89,2024-12-28,cash
cust_21,t_33,others,others,4233.21,2023-07-13,cash
cust_21,t_34,entertainment,zee5,77.3,28/08/2024,debit card
cust_21,t_35,entertainment,spotify,2709.0,2023-01-13,cash
cust_21,t_36,groceries,grofers,3090.56,"Nov 08, 2024",upi
cust_21,t_37,entertainment,zee5,2764.21,26/12/2023,credit card
cust_21,t_38,entertainment,bookmyshow,1208.42,"Apr 29, 2022",debit card
cust_21,t_39,groceries,bigbasket,3244.78,2022-12-14,upi
cust_21,t_40,entertainment,spotify,3390.32,20/06/2023,upi
cust_21,t_41,cash Withdrawals,miscellaneous,1649.22,2024-11-01,upi
cust_21,t_42,entertainment,prime,4190.87,12/09/2023,cash
cust_21,t_43,transfers,miscellaneous,343.05,2024-07-31,debit card
cust_21,t_44,others,others,4672.18,2024-06-02,upi
cust_21,t_45,salary,miscellaneous,43522.97,13/06/2022,upi
cust_21,t_46,groceries,bigbasket,4988.33,14/12/2024,cash
cust_21,t_47,food and dining,restaurants,2256.44,16/08/2023,cash
cust_21,t_48,health,pharmacy,2817.62,28/11/2022,credit card
cust_21,t_49,food and dining,restaurants,1302.76,2023-05-26,credit card
cust_21,t_50,food and dining,swiggy,2752.46,12/10/2024,cash
cust_21,t_51,insurance,health insurance,3694.3,2024-01-29,cash
cust_21,t_52,salary,miscellaneous,47389.46,11/01/2025,cash
cust_21,t_53,salary,miscellaneous,85397.06,"May 05, 2023",upi
cust_21,t_54,others,others,4889.79,03/05/2022,cash
cust_21,t_55,health,clinic,3418.85,2022-12-30,debit card
cust_21,t_56,health,yoga,1428.92,03/10/2023,debit card
cust_21,t_57,shopping,snapdeal,750.34,"Jun 26, 2023",debit card
cust_21,t_58,others,others,3371.94,19/05/2023,upi
cust_21,t_59,others,others,4739.07,14/04/2022,credit card
cust_21,t_60,food and dining,restaurants,946.27,2024-11-06,credit card
cust_22,t_1,others,others,3350.06,22/09/2023,upi
cust_22,t_2,utilities,broadband,4785.23,2024-08-10,debit card
cust_22,t_3,shopping,myntra,3449.5,14/12/2022,credit card
cust_22,t_4,transport,bus,3167.63,2022-12-08,debit card
cust_22,t_5,others,others,913.89,2024-08-03,upi
cust_22,t_6,cash Withdrawals,miscellaneous,3374.7,2024-07-05,cash
cust_22,t_7,salary,miscellaneous,63557.65,2022-08-14,upi
cust_22,t_8,groceries,local store,3115.4,2024-04-07,debit card
cust_22,t_9,groceries,local store,2201.56,01/08/2024,debit card
cust_22,t_10,loan EMI Payment,home loan,2499.7,27/01/2024,credit card
cust_22,t_11,cash Withdrawals,miscellaneous,212.38,"Dec 03, 2022",debit card
cust_22,t_12,salary,miscellaneous,61201.93,15/07/2024,credit card
cust_22,t_13,insurance,life insurance,1190.5,04/09/2022,credit card
cust_22,t_14,transfers,miscellaneous,4817.16,2022-09-20,debit card
cust_22,t_15,insurance,vehicle insurance,4302.84,2025-01-22,upi
cust_22,t_16,loan EMI Payment,gold loan,4745.12,2024-12-05,credit card
cust_22,t_17,food and dining,fast food,4080.68,20/05/2022,cash
cust_22,t_18,insurance,travel insurance,3324.54,2023-03-11,upi
cust_22,t_19,health,pharmacy,1534.45,"May 14, 2022",debit card
cust_22,t_20,health,yoga,1379.97,"Nov 24, 2023",credit card
cust_22,t_21,salary,miscellaneous,52635.08,2024-01-05,credit card
cust_22,t_22,insurance,life insurance,1904.61,2022-07-14,debit card
cust_22,t_23,transfers,miscellaneous,3752.04,24/12/2024,cash
cust_22,t_24,utilities,electricity,1496.07,2023-04-20,cash
cust_22,t_25,food and dining,swiggy,4026.94,2023-10-27,debit card
cust_22,t_26,cash Withdrawals,miscellaneous,4210.08,2025-01-21,cash
cust_22,t_27,others,others,2544.76,18/03/2022,credit card
cust_22,t_28,salary,miscellaneous,97286.69,01/10/2023,upi
cust_22,t_29,transfers,miscellaneous,4798.44,01/02/2023,credit card
cust_22,t_30,others,others,227.95,17/08/2024,upi
cust_22,t_31,transfers,miscellaneous,4371.03,28/11/2024,upi
cust_22,t_32,entertainment,bookmyshow,4521.26,2023-06-20,credit card
cust_22,t_33,loan EMI Payment,consumer durable loan,2334.65,"Apr 19, 2024",debit card
cust_22,t_34,transfers,miscellaneous,1835.63,2024-03-28,credit card
cust_22,t_35,shopping,club factory,3517.33,20/08/2023,cash
cust_22,t_36,insurance,life insurance,3289.08,01/10/2022,upi
cust_22,t_37,loan EMI Payment,personal loan,3573.38,07/06/2024,cash
cust_22,t_38,others,others,2121.39,2022-11-29,upi
cust_22,t_39,salary,miscellaneous,54070.09,24/09/2022,credit card
cust_22,t_40,loan EMI Payment,car loan,3266.02,"Apr 30, 2022",credit card
cust_22,t_41,health,clinic,1498.13,"Oct 11, 2024",credit card
cust_22,t_42,transport,uber,3890.05,2024-03-26,cash
cust_22,t_43,shopping,aliexpress,2665.4,24/12/2022,cash
cust_22,t_44,transport,bus,3997.74,"Jul 28, 2024",upi
cust_22,t_45,groceries,grofers,2444.89,20/07/2022,upi
cust_22,t_46,loan EMI Payment,personal loan,1654.43,"Jan 22, 2024",debit card
cust_22,t_47,insurance,life insurance,2888.9,2022-09-19,debit card
cust_22,t_48,transfers,miscellaneous,1523.27,"Dec 11, 2023",debit card
cust_22,t_49,salary,miscellaneous,31528.54,2023-08-02,credit card
cust_22,t_50,cash Withdrawals,miscellaneous,3501.18,"May 11, 2024",upi
cust_22,t_51,utilities,gas,1789.28,"Dec 05, 2024",debit card
cust_22,t_52,loan EMI Payment,consumer durable loan,4596.48,26/11/2024,debit card
cust_22,t_53,transport,ola,1859.39,06/04/2023,debit card
cust_22,t_54,loan EMI Payment,personal loan,1888.54,2024-12-18,debit card
cust_22,t_55,insurance,vehicle insurance,2224.87,"Aug 18, 2022",credit card
cust_22,t_56,entertainment,tiktok,2877.06,"Oct 25, 2024",debit card
cust_23,t_1,insurance,travel insurance,275.31,"May 22, 2024",debit card
cust_23,t_2,others,others,563.83,01/09/2022,upi
cust_23,t_3,transfers,miscellaneous,4656.7,"Aug 13, 2022",credit card
cust_23,t_4,loan EMI Payment,car loan,4833.9,"Aug 06, 2022",credit card
cust_23,t_5,loan EMI Payment,two wheeler loan,3876.89,2024-10-05,cash
cust_23,t_6,loan EMI Payment,personal loan,3322.11,"May 08, 2022",debit card
cust_23,t_7,groceries,reliance fresh,2201.58,"May 03, 2022",debit card
cust_23,t_8,insurance,travel insurance,463.57,2024-07-07,debit card
cust_23,t_9,entertainment,zee5,4808.96,03/10/2023,cash
cust_23,t_10,others,others,4283.43,"Oct 31, 2022",credit card
cust_23,t_11,salary,miscellaneous,59311.82,"Oct 31, 2022",credit card
cust_23,t_12,transport,metro,570.91,12/02/2023,cash
cust_23,t_13,shopping,amazon,4845.63,2024-11-13,cash
cust_23,t_14,food and dining,restaurants,3868.1,28/04/2022,credit card
cust_23,t_15,salary,miscellaneous,39713.59,"Nov 06, 2022",debit card
cust_23,t_16,salary,miscellaneous,66852.3,05/04/2024,cash
cust_23,t_17,shopping,myntra,465.56,2022-03-16,upi
cust_23,t_18,health,clinic,2822.13,"Jul 18, 2022",cash
cust_23,t_19,loan EMI Payment,personal loan,3446.88,07/02/2023,upi
cust_23,t_20,food and dining,swiggy,3149.93,16/11/2022,upi
cust_23,t_21,utilities,electricity,3627.05,27/11/2022,debit card
cust_23,t_22,cash Withdrawals,miscellaneous,2933.95,08/07/2022,debit card
cust_23,t_23,health,yoga,1804.88,2023-01-29,upi
cust_23,t_24,insurance,vehicle insurance,1977.9,"Feb 29, 2024",upi
cust_23,t_25,health,hospital,693.87,2023-12-31,credit card
cust_23,t_26,entertainment,hotstar,106.79,14/10/2023,credit card
cust_23,t_27,insurance,travel insurance,4638.26,07/08/2023,credit card
cust_23,t_28,food and dining,restaurants,2556.64,"Mar 27, 2024",upi
cust_23,t_29,food and dining,cafes,2603.56,2024-10-16,upi
cust_23,t_30,shopping,flipkart,2576.41,12/09/2023,credit card
cust_23,t_31,others,others,2122.9,"Aug 22, 2022",cash
cust_23,t_32,health,yoga,831.16,"Jun 24, 2024",debit card
cust_23,t_33,loan EMI Payment,personal loan,1478.38,"Sep 06, 2024",cash
cust_23,t_34,groceries,d-mart,3895.48,"Dec 14, 2022",cash
cust_23,t_35,health,hospital,3761.92,2023-12-04,upi
cust_23,t_36,cash Withdrawals,miscellaneous,2461.11,"May 30, 2023",upi
cust_23,t_37,food and dining,starbucks,196.44,29/09/2022,cash
cust_23,t_38,salary,miscellaneous,74701.2,"Mar 12, 2022",credit card
cust_23,t_39,utilities,telephone,3834.23,2024-05-13,cash
cust_23,t_40,groceries,grofers,2449.58,"Jan 17, 2023",credit card
cust_23,t_41,health,spa,1605.83,15/01/2024,cash
cust_23,t_42,health,yoga,2103.46,2024-05-29,upi
cust_23,t_43,health,spa,360.44,2025-02-02,credit card
cust_23,t_44,entertainment,youtube,4540.6,03/01/2025,debit card
cust_23,t_45,utilities,water,3327.84,10/03/2023,debit card
cust_23,t_46,shopping,myntra,4566.19,05/11/2024,cash
cust_23,t_47,loan EMI Payment,home loan,4157.69,2023-10-27,credit card
cust_23,t_48,groceries,reliance fresh,968.41,21/08/2024,upi
cust_23,t_49,shopping,aliexpress,4878.0,15/05/2024,debit card
cust_23,t_50,shopping,aliexpress,408.1,"Oct 29, 2022",debit card
cust_23,t_51,transfers,miscellaneous,681.52,24/09/2023,credit card
cust_23,t_52,entertainment,netflix,842.39,"Jul 19, 2023",credit card
cust_23,t_53,salary,miscellaneous,94512.29,"Nov 27, 2023",debit card
cust_23,t_54,cash Withdrawals,miscellaneous,1499.43,04/04/2023,upi
cust_23,t_55,utilities,electricity,404.78,2023-07-21,upi
cust_23,t_56,salary,miscellaneous,93743.64,04/01/2024,debit card
cust_23,t_57,groceries,d-mart,1762.56,"Feb 28, 2022",debit card
cust_23,t_58,loan EMI Payment,education loan,4605.65,23/08/2024,debit card
cust_23,t_59,food and dining,swiggy,1939.51,"Jun 10, 2024",debit card
cust_23,t_60,others,others,4524.96,2025-01-19,credit card
cust_23,t_61,transfers,miscellaneous,669.73,04/04/2024,credit card
cust_23,t_62,insurance,vehicle insurance,2093.17,06/09/2024,debit card
cust_23,t_63,cash Withdrawals,miscellaneous,2607.32,2022-03-16,credit card
cust_23,t_64,health,spa,1018.2,"Dec 20, 2024",cash
cust_23,t_65,loan EMI Payment,gold loan,4661.32,2022-10-26,debit card
cust_23,t_66,entertainment,netflix,206.0,2024-10-24,cash
cust_23,t_67,shopping,snapdeal,4755.9,2023-11-22,credit card
cust_23,t_68,health,hospital,357.81,03/01/2025,cash
cust_23,t_69,entertainment,youtube,431.6,2024-10-04,debit card
cust_23,t_70,health,spa,3322.6,02/02/2023,cash
cust_23,t_71,health,spa,3313.01,08/10/2023,debit card
cust_24,t_1,others,others,4554.1,"Jan 08, 2025",debit card
cust_24,t_2,salary,miscellaneous,54114.99,"Mar 20, 2024",debit card
cust_24,t_3,insurance,travel insurance,3375.3,13/09/2024,credit card
cust_24,t_4,salary,miscellaneous,97661.56,12/11/2023,debit card
cust_24,t_5,shopping,flipkart,3595.98,"Jun 26, 2023",cash
cust_24,t_6,loan EMI Payment,home loan,1925.32,"Feb 16, 2023",credit card
cust_24,t_7,salary,miscellaneous,91936.13,2025-01-28,debit card
cust_24,t_8,salary,miscellaneous,92549.14,13/04/2024,credit card
cust_24,t_9,shopping,myntra,2922.54,18/02/2024,credit card
cust_24,t_10,shopping,jabong,153.61,"Jun 19, 2023",cash
cust_24,t_11,entertainment,bookmyshow,3411.76,2022-06-01,upi
cust_24,t_12,health,yoga,1502.74,2023-11-09,cash
cust_24,t_13,loan EMI Payment,two wheeler loan,2357.36,22/02/2024,cash
cust_24,t_14,loan EMI Payment,education loan,107.99,2024-06-21,credit card
cust_24,t_15,health,spa,3725.78,"Nov 28, 2024",cash
cust_24,t_16,health,pharmacy,1273.66,29/07/2022,upi
cust_24,t_17,utilities,broadband,4857.75,"May 07, 2023",upi
cust_24,t_18,health,clinic,2937.13,2024-08-13,cash
cust_24,t_19,transport,train,1867.82,"Sep 23, 2024",credit card
cust_24,t_20,utilities,telephone,949.9,"Dec 20, 2023",debit card
cust_24,t_21,loan EMI Payment,home loan,3369.03,2024-08-25,credit card
cust_24,t_22,cash Withdrawals,miscellaneous,1166.63,"Jun 24, 2024",upi
cust_24,t_23,loan EMI Payment,gold loan,2581.62,2024-06-15,credit card
cust_24,t_24,groceries,d-mart,2199.34,2024-01-30,cash
cust_24,t_25,salary,miscellaneous,69737.23,"Mar 16, 2023",upi
cust_24,t_26,cash Withdrawals,miscellaneous,1452.54,2023-04-05,upi
cust_24,t_27,shopping,flipkart,3042.15,"Feb 12, 2024",cash
cust_24,t_28,salary,miscellaneous,72758.3,"May 25, 2023",debit card
cust_24,t_29,insurance,life insurance,3214.1,18/08/2022,debit card
cust_24,t_30,salary,miscellaneous,44364.53,20/03/2023,debit card
cust_24,t_31,groceries,reliance fresh,4508.0,25/10/2023,credit card
cust_24,t_32,utilities,water,4136.85,2024-03-04,cash
cust_24,t_33,shopping,flipkart,2334.92,31/07/2023,cash
cust_24,t_34,shopping,jabong,2490.7,16/09/2024,cash
cust_24,t_35,entertainment,netflix,3773.85,"Dec 13, 2022",cash
cust_24,t_36,food and dining,cafes,4317.24,15/06/2023,debit card
cust_24,t_37,transfers,miscellaneous,3788.4,2023-05-29,credit card
cust_24,t_38,loan EMI Payment,car loan,545.3,29/05/2022,credit card
cust_24,t_39,cash Withdrawals,miscellaneous,4952.93,2024-09-17,upi
cust_24,t_40,loan EMI Payment,gold loan,2780.68,2022-07-13,cash
cust_24,t_41,salary,miscellaneous,85426.35,"Oct 22, 2022",upi
cust_24,t_42,entertainment,tiktok,2463.92,16/11/2024,debit card
cust_24,t_43,transport,uber,93.95,"Oct 25, 2024",upi
cust_24,t_44,food and dining,fast food,2421.33,02/01/2023,debit card
cust_24,t_45,utilities,gas,1507.34,2022-04-02,upi
cust_24,t_46,others,others,1911.72,15/02/2024,cash
cust_24,t_47,food and dining,starbucks,4603.94,2022-10-26,cash
cust_24,t_48,cash Withdrawals,miscellaneous,741.27,08/10/2023,upi
cust_24,t_49,utilities,water,4344.55,10/08/2024,credit card
cust_24,t_50,entertainment,zee5,1207.46,30/09/2022,upi
cust_24,t_51,entertainment,gaana,3136.09,2023-09-05,upi
cust_24,t_52,health,hospital,3246.92,"Jul 20, 2023",upi
cust_24,t_53,utilities,gas,481.18,"Mar 03, 2023",cash
cust_24,t_54,food and dining,zomato,3258.37,29/11/2023,cash
cust_24,t_55,others,others,3920.77,10/09/2023,upi
cust_24,t_56,health,yoga,1975.03,17/07/2022,debit card
cust_24,t_57,utilities,telephone,627.21,"May 11, 2023",debit card
cust_24,t_58,insurance,travel insurance,2628.06,08/04/2022,cash
cust_24,t_59,health,yoga,4145.79,"Feb 02, 2025",credit card
cust_24,t_60,others,others,2400.37,2023-04-02,debit card
cust_24,t_61,transfers,miscellaneous,4846.18,22/09/2023,cash
cust_24,t_62,utilities,gas,1823.54,"May 28, 2023",credit card
cust_24,t_63,cash Withdrawals,miscellaneous,3435.06,"Apr 01, 2023",cash
cust_24,t_64,insurance,travel insurance,148.54,"Jul 10, 2024",upi
cust_24,t_65,shopping,flipkart,983.77,23/09/2023,upi
cust_24,t_66,utilities,gas,3910.08,"Nov 28, 2023",debit card
cust_25,t_1,health,hospital,3117.27,"Sep 11, 2022",upi
cust_25,t_2,loan EMI Payment,consumer durable loan,569.03,"Apr 17, 2023",cash
cust_25,t_3,loan EMI Payment,gold loan,972.24,24/09/2023,upi
cust_25,t_4,insurance,vehicle insurance,2639.02,2024-01-19,debit card
cust_25,t_5,health,clinic,3464.02,2022-07-07,upi
cust_25,t_6,others,others,3825.33,2023-03-10,credit card
cust_25,t_7,salary,miscellaneous,89828.93,2022-10-19,cash
cust_25,t_8,groceries,bigbasket,4066.84,28/10/2023,debit card
cust_25,t_9,transfers,miscellaneous,4820.55,2023-04-14,debit card
cust_25,t_10,salary,miscellaneous,63908.71,12/02/2024,upi
cust_25,t_11,salary,miscellaneous,99352.57,2023-05-05,debit card
cust_25,t_12,cash Withdrawals,miscellaneous,1789.8,"Jan 02, 2023",debit card
cust_25,t_13,food and dining,starbucks,2816.66,"Dec 26, 2022",debit card
cust_25,t_14,entertainment,tiktok,4688.93,11/06/2024,debit card
cust_25,t_15,cash Withdrawals,miscellaneous,992.0,20/05/2023,credit card
cust_25,t_16,others,others,2067.29,23/06/2024,cash
